Cle,CoApplicantName-NomCoApplicant,CoAppOrganizationID,CoAppInstitution-…tablissement,ProvinceEN,ProvinceFR,CountryEN,CountryFR,FiscalYear-Exercice financier
462932,"Cunjak, Richard",75,University of New Brunswick,New Brunswick,Nouveau-Brunswick,CANADA,CANADA,2010
462932,"Curry, RanaldAllen",75,University of New Brunswick,New Brunswick,Nouveau-Brunswick,CANADA,CANADA,2010
462932,"MacQuarrie, Kerry",75,University of New Brunswick,New Brunswick,Nouveau-Brunswick,CANADA,CANADA,2010
462932,"StHilaire, AndrÈ",56,Institut national de la recherche scientifique,QuÈbec,QuÈbec,CANADA,CANADA,2010
463325,"Kleitz, Freddy",51,UniversitÈ Laval,QuÈbec,QuÈbec,CANADA,CANADA,2010
472694,"Auger, MichËle",51,UniversitÈ Laval,QuÈbec,QuÈbec,CANADA,CANADA,2010
472694,"Fortin, MarcAndrÈ",51,UniversitÈ Laval,QuÈbec,QuÈbec,CANADA,CANADA,2010
472694,"Mantovani, Diego",51,UniversitÈ Laval,QuÈbec,QuÈbec,CANADA,CANADA,2010
472694,"PÈzolet, Michel",51,UniversitÈ Laval,QuÈbec,QuÈbec,CANADA,CANADA,2010
472694,"Pouliot, Roxane",51,UniversitÈ Laval,QuÈbec,QuÈbec,CANADA,CANADA,2010
458214,"Brown, Thomas",11,University of Calgary,Alberta,Alberta,CANADA,CANADA,2010
458214,"Maes, Marc",11,University of Calgary,Alberta,Alberta,CANADA,CANADA,2010
458214,"Humar, Jagmohan",23,Carleton University,Ontario,Ontario,CANADA,CANADA,2010
458214,"Sarkar, Abhijit",23,Carleton University,Ontario,Ontario,CANADA,CANADA,2010
463330,"Savaria, Yvon",64,…cole Polytechnique de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2010
463330,"Boone, Francois",68,UniversitÈ de Sherbrooke,QuÈbec,QuÈbec,CANADA,CANADA,2010
463330,"Fabry, FrÈdÈric",61,McGill University,QuÈbec,QuÈbec,CANADA,CANADA,2010
463330,"Zawadzki, Isztar",61,McGill University,QuÈbec,QuÈbec,CANADA,CANADA,2010
463859,"Paknys, Robert",70,Concordia University,QuÈbec,QuÈbec,CANADA,CANADA,2010
463859,"Kouki, Ammar",53,…cole de technologie supÈrieure,QuÈbec,QuÈbec,CANADA,CANADA,2010
459260,"Goulet, Francine",51,UniversitÈ Laval,QuÈbec,QuÈbec,CANADA,CANADA,2010
459260,"Mantovani, Diego",51,UniversitÈ Laval,QuÈbec,QuÈbec,CANADA,CANADA,2010
459260,"Henderson, Janet",61,McGill University,QuÈbec,QuÈbec,CANADA,CANADA,2010
459260,"Philip, Anie",61,McGill University,QuÈbec,QuÈbec,CANADA,CANADA,2010
459260,"Lussier, Bertrand",63,UniversitÈ de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2010
460854,"Brisson, Jacques",63,UniversitÈ de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2010
460854,"Mazerolle, Marc",63,UniversitÈ de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2010
460854,"DeBlois, Sylvie",61,McGill University,QuÈbec,QuÈbec,CANADA,CANADA,2010
460854,"Belzile, FranÁois",51,UniversitÈ Laval,QuÈbec,QuÈbec,CANADA,CANADA,2010
460854,"Dumont, Pierre",51,UniversitÈ Laval,QuÈbec,QuÈbec,CANADA,CANADA,2010
460854,"Gauthier, Gilles",51,UniversitÈ Laval,QuÈbec,QuÈbec,CANADA,CANADA,2010
459620,"Mendrek, Adrianna",63,UniversitÈ de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2010
469778,"Zingg, David",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2010
464685,"Pawlowicz, Richard",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
472620,"Coulombe, Sylvain",61,McGill University,QuÈbec,QuÈbec,CANADA,CANADA,2010
472620,"Jones, Elizabeth",61,McGill University,QuÈbec,QuÈbec,CANADA,CANADA,2010
472620,"Kietzig, AnneMarie",61,McGill University,QuÈbec,QuÈbec,CANADA,CANADA,2010
472620,"Maric, Milan",61,McGill University,QuÈbec,QuÈbec,CANADA,CANADA,2010
472620,"Mongrain, Rosaire",61,McGill University,QuÈbec,QuÈbec,CANADA,CANADA,2010
472555,"Roy, Brian",22,Brock University,Ontario,Ontario,CANADA,CANADA,2010
472555,"Vandenboom, Rene",22,Brock University,Ontario,Ontario,CANADA,CANADA,2010
467777,"Balcom, Bruce",75,University of New Brunswick,New Brunswick,Nouveau-Brunswick,CANADA,CANADA,2010
467777,"LaRoque, Armand",73,UniversitÈ de Moncton,New Brunswick,Nouveau-Brunswick,CANADA,CANADA,2010
467777,"Cooper, Paul",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2010
463292,"CÙtÈ, Michel",63,UniversitÈ de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2010
459182,"Mahadevan, Radhakrishnan",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2010
459182,"Master, Emma",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2010
459182,"Saville, Bradley",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2010
459182,"Habash, Marc",24,University of Guelph,Ontario,Ontario,CANADA,CANADA,2010
459182,"Trevors, Jack",24,University of Guelph,Ontario,Ontario,CANADA,CANADA,2010
459182,"Mabee, Warren",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
459182,"Martin, Vincent",70,Concordia University,QuÈbec,QuÈbec,CANADA,CANADA,2010
459182,"Powlowski, Justin",70,Concordia University,QuÈbec,QuÈbec,CANADA,CANADA,2010
459182,"Saddler, John(Jack)",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
459182,"Storms, Reginald",70,Concordia University,QuÈbec,QuÈbec,CANADA,CANADA,2010
459182,"Tsang, Adrian",70,Concordia University,QuÈbec,QuÈbec,CANADA,CANADA,2010
472567,"Legge, Raymond",33,University of Waterloo,Ontario,Ontario,CANADA,CANADA,2010
472567,"Parker, Wayne",33,University of Waterloo,Ontario,Ontario,CANADA,CANADA,2010
463491,"Warkentin, Thomas",16,University of Saskatchewan,Saskatchewan,Saskatchewan,CANADA,CANADA,2010
463491,"Singh, Jaswinder",61,McGill University,QuÈbec,QuÈbec,CANADA,CANADA,2010
464686,"Kieffer, JeanClaude",56,Institut national de la recherche scientifique,QuÈbec,QuÈbec,CANADA,CANADA,2010
464686,"Ozaki, Tsuneyuki",56,Institut national de la recherche scientifique,QuÈbec,QuÈbec,CANADA,CANADA,2010
472631,"Baron, Christian",63,UniversitÈ de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2010
472631,"Brisson, Normand",63,UniversitÈ de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2010
472631,"DesGroseillers, Luc",63,UniversitÈ de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2010
472631,"Michnick, Stephen",63,UniversitÈ de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2010
472631,"Omichinski, James",63,UniversitÈ de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2010
472631,"Rokeach, Luis",63,UniversitÈ de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2010
472631,"Zenklusen, Daniel",63,UniversitÈ de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2010
467722,"Steffan, Gregory",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2010
467722,"Aamodt, Tor",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
472340,"Aamodt, Tor",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
472340,"Gopalakrishnan, Sathish",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
472340,"Hu, Alan",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
472340,"Pattabiraman, Karthik",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
472340,"Ripeanu, Matei",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
472340,"Wilton, Steven",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
463007,"Foschi, Ricardo",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
463007,"Millar, Robert",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
463344,"Gross, Warren",61,McGill University,QuÈbec,QuÈbec,CANADA,CANADA,2010
463344,"Joos, GÈza",61,McGill University,QuÈbec,QuÈbec,CANADA,CANADA,2010
463344,"Labeau, Fabrice",61,McGill University,QuÈbec,QuÈbec,CANADA,CANADA,2010
463344,"Vu, Mai",61,McGill University,QuÈbec,QuÈbec,CANADA,CANADA,2010
463344,"Nguyen, Ha",16,University of Saskatchewan,Saskatchewan,Saskatchewan,CANADA,CANADA,2010
473203,"Courtois, Bertrand",1743,Information Technology Association of Canada,Ontario,Ontario,CANADA,CANADA,2010
459256,"Elkouri, Stephane",2230,Centre Hospitalier de L'UniversitÈ de MontrÈal- Pavillon HÙtel-Dieu,QuÈbec,QuÈbec,CANADA,CANADA,2010
459256,"DeCrescenzo, Gregory",64,…cole Polytechnique de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2010
459256,"Jolicoeur, Mario",64,…cole Polytechnique de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2010
459256,"Merhi, Yahye",63,UniversitÈ de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2010
459256,"Soulez, Gilles",63,UniversitÈ de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2010
459256,"Wertheimer, Michael",64,…cole Polytechnique de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2010
459256,"Mwale, Fackson",61,McGill University,QuÈbec,QuÈbec,CANADA,CANADA,2010
454311,"Fujiwara, Makoto",11,University of Calgary,Alberta,Alberta,CANADA,CANADA,2010
454311,"Austin, Roby",85,Saint Mary's University,Nova Scotia,Nouvelle-…cosse,CANADA,CANADA,2010
454311,"Benslama, Kamal",17,University of Regina,Saskatchewan,Saskatchewan,CANADA,CANADA,2010
454311,"Farine, Jacques",26,Laurentian University of Sudbury,Ontario,Ontario,CANADA,CANADA,2010
454311,"Wichoski, Ubi",26,Laurentian University of Sudbury,Ontario,Ontario,CANADA,CANADA,2010
454311,"Martin, JeanPierre",63,UniversitÈ de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2010
454311,"Zacek, Viktor",63,UniversitÈ de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2010
452177,"Orr, Robert",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2010
454311,"Garrett, Paul",24,University of Guelph,Ontario,Ontario,CANADA,CANADA,2010
454311,"Hackman, Gregory",8,TRIUMF,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
454311,"Svensson, Carl",24,University of Guelph,Ontario,Ontario,CANADA,CANADA,2010
462907,"Ono, Yuu",23,Carleton University,Ontario,Ontario,CANADA,CANADA,2010
462907,"Beaumont, Eric",63,UniversitÈ de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2010
462907,"Jen, ChengKuei",61,McGill University,QuÈbec,QuÈbec,CANADA,CANADA,2010
472854,"Bouchard, Pierre",66,CollËge Shawinigan,QuÈbec,QuÈbec,CANADA,CANADA,2010
472854,"Chadjaa, Hassan",66,CollËge Shawinigan,QuÈbec,QuÈbec,CANADA,CANADA,2010
472854,"Rahni, Mohamed",66,CollËge Shawinigan,QuÈbec,QuÈbec,CANADA,CANADA,2010
472854,"Tessier, Louis",66,CollËge Shawinigan,QuÈbec,QuÈbec,CANADA,CANADA,2010
472854,"Wilkin, Alain",66,CollËge Shawinigan,QuÈbec,QuÈbec,CANADA,CANADA,2010
467069,"Bahreyni, Behraad",5,Simon Fraser University,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
467069,"Parameswaran, Meenakshinathan",5,Simon Fraser University,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
460890,"Honek, John",33,University of Waterloo,Ontario,Ontario,CANADA,CANADA,2010
460890,"Tang, Xiaowu(Shirley)",33,University of Waterloo,Ontario,Ontario,CANADA,CANADA,2010
460932,"Yu, Fei(Richard)",23,Carleton University,Ontario,Ontario,CANADA,CANADA,2010
472104,"Mirabbasi, Shahriar",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
467761,"Chrostowski, Lukas",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
467761,"Krishnamurthy, Vikram",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
467761,"Michelson, David",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
467761,"Mirabbasi, Shahriar",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
460932,"Michelson, David",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
460932,"Wang, Jane",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
462897,"Behdinan, Kamran",43,Ryerson University,Ontario,Ontario,CANADA,CANADA,2010
462897,"Fawaz, Zouheir",43,Ryerson University,Ontario,Ontario,CANADA,CANADA,2010
462897,"Ganesan, Rajamohan",70,Concordia University,QuÈbec,QuÈbec,CANADA,CANADA,2010
462897,"Poon, Cheung",43,Ryerson University,Ontario,Ontario,CANADA,CANADA,2010
472355,"Chang, JohnPhilip",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2010
472355,"Goss, Gregory",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2010
472735,"Holdcroft, Steven",5,Simon Fraser University,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
457606,"Yu, HuaZhong",5,Simon Fraser University,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
460847,"Liu, Xue",61,McGill University,QuÈbec,QuÈbec,CANADA,CANADA,2010
464123,"DeLange, Cornelis",24,University of Guelph,Ontario,Ontario,CANADA,CANADA,2010
461077,"Chen, Zengtao",75,University of New Brunswick,New Brunswick,Nouveau-Brunswick,CANADA,CANADA,2010
461077,"Master, Emma",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2010
459217,"Brennan, John",27,McMaster University,Ontario,Ontario,CANADA,CANADA,2010
459217,"Xu, Changqing",27,McMaster University,Ontario,Ontario,CANADA,CANADA,2010
463501,"Xu, Wilsun",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2010
470142,"Tullis, Stephen",27,McMaster University,Ontario,Ontario,CANADA,CANADA,2010
458769,"Bi, Xiaotao(Tony)",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
458769,"Sokhansanj, Shahab",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
458769,"Sowlati, Taraneh",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
463469,"Kakuda, Yukio",24,University of Guelph,Ontario,Ontario,CANADA,CANADA,2010
463469,"Marcone, Massimo",24,University of Guelph,Ontario,Ontario,CANADA,CANADA,2010
459756,"Lin, Shoufa",33,University of Waterloo,Ontario,Ontario,CANADA,CANADA,2010
463949,"Samson, Iain",37,University of Windsor,Ontario,Ontario,CANADA,CANADA,2010
471974,"Nobes, David",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2010
463379,"Power, Michael",33,University of Waterloo,Ontario,Ontario,CANADA,CANADA,2010
463379,"Blair, Susan",75,University of New Brunswick,New Brunswick,Nouveau-Brunswick,CANADA,CANADA,2010
472731,"Kumar, Krishna",43,Ryerson University,Ontario,Ontario,CANADA,CANADA,2010
472731,"Ouyang, Puren",43,Ryerson University,Ontario,Ontario,CANADA,CANADA,2010
460968,"Iacopino, Anthony",19,University of Manitoba,Manitoba,Manitoba,CANADA,CANADA,2010
460968,"Maev, Roman",37,University of Windsor,Ontario,Ontario,CANADA,CANADA,2010
472880,"Volkening, Martin",23818,Fanshawe College of Applied Arts & Technology,Ontario,Ontario,CANADA,CANADA,2010
461548,"Xu, Zhenghe",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2010
467044,"Xu, Zhenghe",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2010
471661,"Zeng, Hongbo",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2010
473247,"Gupta, Rajender",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2010
473247,"Xu, Zhenghe",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2010
473247,"Zeng, Hongbo",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2010
462910,"Champliaud, Henri",53,…cole de technologie supÈrieure,QuÈbec,QuÈbec,CANADA,CANADA,2010
462910,"Thomas, Marc",53,…cole de technologie supÈrieure,QuÈbec,QuÈbec,CANADA,CANADA,2010
449391,"Gattinger, Richard",16,University of Saskatchewan,Saskatchewan,Saskatchewan,CANADA,CANADA,2010
472364,"Ghandi, Khashayar",74,Mount Allison University,New Brunswick,Nouveau-Brunswick,CANADA,CANADA,2010
467057,"Mavinic, Donald",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
472644,"Fortier, Richard",51,UniversitÈ Laval,QuÈbec,QuÈbec,CANADA,CANADA,2010
472644,"Grenon, Martin",51,UniversitÈ Laval,QuÈbec,QuÈbec,CANADA,CANADA,2010
472644,"Konrad, JeanMarie",51,UniversitÈ Laval,QuÈbec,QuÈbec,CANADA,CANADA,2010
472644,"Lajeunesse, Patrick",51,UniversitÈ Laval,QuÈbec,QuÈbec,CANADA,CANADA,2010
472644,"Leroueil, Serge",51,UniversitÈ Laval,QuÈbec,QuÈbec,CANADA,CANADA,2010
472644,"Therrien, RenÈ",51,UniversitÈ Laval,QuÈbec,QuÈbec,CANADA,CANADA,2010
457618,"Papandreou, Zisis",17,University of Regina,Saskatchewan,Saskatchewan,CANADA,CANADA,2010
457618,"Pinfold, James",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2010
461163,"Anis, Hanan",28,University of Ottawa,Ontario,Ontario,CANADA,CANADA,2010
461163,"Figeys, Daniel",28,University of Ottawa,Ontario,Ontario,CANADA,CANADA,2010
461163,"Griffith, May",28,University of Ottawa,Ontario,Ontario,CANADA,CANADA,2010
461163,"Harden, James",28,University of Ottawa,Ontario,Ontario,CANADA,CANADA,2010
461163,"Johnston, Linda",28,University of Ottawa,Ontario,Ontario,CANADA,CANADA,2010
461163,"Joos, BÈla",28,University of Ottawa,Ontario,Ontario,CANADA,CANADA,2010
461163,"Maler, Leonard",28,University of Ottawa,Ontario,Ontario,CANADA,CANADA,2010
461163,"Scaiano, Juan(Tito)",28,University of Ottawa,Ontario,Ontario,CANADA,CANADA,2010
461163,"Slater, Gary",28,University of Ottawa,Ontario,Ontario,CANADA,CANADA,2010
461163,"Stolow, Albert",28,University of Ottawa,Ontario,Ontario,CANADA,CANADA,2010
471506,"Crudden, Cathleen",29,Queen's University,Ontario,Ontario,CANADA,CANADA,2010
464088,"Nedimovic, Mladen",79,Dalhousie University,Nova Scotia,Nouvelle-…cosse,CANADA,CANADA,2010
472705,"Arnott, Shelley",29,Queen's University,Ontario,Ontario,CANADA,CANADA,2010
472705,"Boag, Peter",29,Queen's University,Ontario,Ontario,CANADA,CANADA,2010
472705,"Campbell, Linda",29,Queen's University,Ontario,Ontario,CANADA,CANADA,2010
464698,"Arnott, Shelley",29,Queen's University,Ontario,Ontario,CANADA,CANADA,2010
464698,"Boag, Peter",29,Queen's University,Ontario,Ontario,CANADA,CANADA,2010
464698,"Chippindale, Adam",29,Queen's University,Ontario,Ontario,CANADA,CANADA,2010
464698,"Eckert, Christopher",29,Queen's University,Ontario,Ontario,CANADA,CANADA,2010
464698,"Friesen, Victoria",29,Queen's University,Ontario,Ontario,CANADA,CANADA,2010
464698,"Martin, Paul",29,Queen's University,Ontario,Ontario,CANADA,CANADA,2010
464698,"Montgomerie, Robert",29,Queen's University,Ontario,Ontario,CANADA,CANADA,2010
464698,"Nelson, William",29,Queen's University,Ontario,Ontario,CANADA,CANADA,2010
464698,"Smol, John",29,Queen's University,Ontario,Ontario,CANADA,CANADA,2010
472705,"Chippindale, Adam",29,Queen's University,Ontario,Ontario,CANADA,CANADA,2010
472705,"Eckert, Christopher",29,Queen's University,Ontario,Ontario,CANADA,CANADA,2010
472705,"Friesen, Victoria",29,Queen's University,Ontario,Ontario,CANADA,CANADA,2010
472705,"Montgomerie, Robert",29,Queen's University,Ontario,Ontario,CANADA,CANADA,2010
472705,"Moyes, Christopher",29,Queen's University,Ontario,Ontario,CANADA,CANADA,2010
472705,"Nelson, William",29,Queen's University,Ontario,Ontario,CANADA,CANADA,2010
472705,"Regan, Sharon",29,Queen's University,Ontario,Ontario,CANADA,CANADA,2010
472301,"Sammis, Glenn",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
467711,"Shafai, Lotfollah",19,University of Manitoba,Manitoba,Manitoba,CANADA,CANADA,2010
467563,"Hare, Warren",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
467563,"Tesfamariam, Solomon",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
468123,"Juneau, Philippe",57,UniversitÈ du QuÈbec ‡ MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2010
468123,"Lepage, Laurent",57,UniversitÈ du QuÈbec ‡ MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2010
468123,"Labrecque, Michel",63,UniversitÈ de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2010
460838,"Dixon, Brian",33,University of Waterloo,Ontario,Ontario,CANADA,CANADA,2010
460914,"Bols, Niels",33,University of Waterloo,Ontario,Ontario,CANADA,CANADA,2010
460914,"Dixon, Brian",33,University of Waterloo,Ontario,Ontario,CANADA,CANADA,2010
459757,"Chuang, Karl",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2010
460312,"Chuang, Karl",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2010
467607,"Chuang, Karl",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2010
462108,"Chen, Weixing",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2010
463253,"Sanders, Barry",11,University of Calgary,Alberta,Alberta,CANADA,CANADA,2010
463253,"Tittel, Wolfgang",11,University of Calgary,Alberta,Alberta,CANADA,CANADA,2010
463253,"Mosca, Michele",33,University of Waterloo,Ontario,Ontario,CANADA,CANADA,2010
463253,"Salvail, Louis",63,UniversitÈ de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2010
459268,"Dhanvantari, Savita",17080,Lawson Health Research Institute,Ontario,Ontario,CANADA,CANADA,2010
459268,"Lee, TingYim",36,University of Western Ontario,Ontario,Ontario,CANADA,CANADA,2010
467617,"Jagersand, Martin",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2010
467617,"Musilek, Petr",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2010
472664,"Carmichael, Tricia",37,University of Windsor,Ontario,Ontario,CANADA,CANADA,2010
472664,"Eichhorn, Holger",37,University of Windsor,Ontario,Ontario,CANADA,CANADA,2010
472664,"Loeb, Stephen",37,University of Windsor,Ontario,Ontario,CANADA,CANADA,2010
472664,"Rawson, Jeremy",37,University of Windsor,Ontario,Ontario,CANADA,CANADA,2010
463494,"Abbott, Cathryn",37,University of Windsor,Ontario,Ontario,CANADA,CANADA,2010
463494,"Bailey, Sarah",37,University of Windsor,Ontario,Ontario,CANADA,CANADA,2010
463494,"Cristescu, Melania",37,University of Windsor,Ontario,Ontario,CANADA,CANADA,2010
463494,"Drouillard, Kenneth",37,University of Windsor,Ontario,Ontario,CANADA,CANADA,2010
463494,"Fisk, Aaron",37,University of Windsor,Ontario,Ontario,CANADA,CANADA,2010
463494,"Gras, Robin",37,University of Windsor,Ontario,Ontario,CANADA,CANADA,2010
463494,"Heath, Daniel",37,University of Windsor,Ontario,Ontario,CANADA,CANADA,2010
463494,"Johnson, Ladd",51,UniversitÈ Laval,QuÈbec,QuÈbec,CANADA,CANADA,2010
463494,"Johnson, Timothy",37,University of Windsor,Ontario,Ontario,CANADA,CANADA,2010
463494,"Mandrak, Nicholas",37,University of Windsor,Ontario,Ontario,CANADA,CANADA,2010
463494,"Therriault, Thomas",37,University of Windsor,Ontario,Ontario,CANADA,CANADA,2010
463494,"Arnott, Shelley",29,Queen's University,Ontario,Ontario,CANADA,CANADA,2010
463494,"DiBacco, Claudio",79,Dalhousie University,Nova Scotia,Nouvelle-…cosse,CANADA,CANADA,2010
463494,"Harley, Christopher",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
463494,"Howland, Kimberly",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2010
463494,"Leung, Brian",61,McGill University,QuÈbec,QuÈbec,CANADA,CANADA,2010
463494,"Lewis, Mark",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2010
463494,"Ricciardi, Anthony",61,McGill University,QuÈbec,QuÈbec,CANADA,CANADA,2010
463494,"Vinebrooke, Rolf",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2010
463494,"Wang, Hao",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2010
463494,"Koops, Marten",33,University of Waterloo,Ontario,Ontario,CANADA,CANADA,2010
463494,"Reithmeier, Reinhart",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2010
463494,"Adamowicz, Sarah",24,University of Guelph,Ontario,Ontario,CANADA,CANADA,2010
463494,"Archambault, Philippe",58,UniversitÈ du QuÈbec ‡ Rimouski,QuÈbec,QuÈbec,CANADA,CANADA,2010
463494,"Davidson, Jeffrey",88,University of Prince Edward Island,Prince Edward Island,Œle-du-Prince-…douard,CANADA,CANADA,2010
463494,"Dewitt, David",38,York University,Ontario,Ontario,CANADA,CANADA,2010
463494,"Herborg, LeifMatthiasJosef",7,University of Victoria,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
463494,"Locke, Andrea",88,University of Prince Edward Island,Prince Edward Island,Œle-du-Prince-…douard,CANADA,CANADA,2010
463494,"McKindsey, Christopher",58,UniversitÈ du QuÈbec ‡ Rimouski,QuÈbec,QuÈbec,CANADA,CANADA,2010
463494,"Yan, Norman",38,York University,Ontario,Ontario,CANADA,CANADA,2010
472719,"Ciufolini, Marco",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
472719,"Fryzuk, Michael",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
472719,"Gates, Derek",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
472719,"Love, Jennifer",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
472719,"Mehrkhodavandi, Parisa",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
472719,"Sherman, John",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
472719,"Straus, Suzana",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
472719,"Withers, Stephen",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
472719,"Wolf, Michael",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
460933,"Wood, Christopher",27,McMaster University,Ontario,Ontario,CANADA,CANADA,2010
460933,"Currie, Suzanne",74,Mount Allison University,New Brunswick,Nouveau-Brunswick,CANADA,CANADA,2010
460933,"Munkittrick, Kelly",75,University of New Brunswick,New Brunswick,Nouveau-Brunswick,CANADA,CANADA,2010
460933,"Servos, Mark",33,University of Waterloo,Ontario,Ontario,CANADA,CANADA,2010
