"ID","MK-ID","community","count","inCore","info","betweenness"
"Yan E, 2011, J AM SOC INF SCI TEC","WOS:000288142600005",7,6,True,"WOS:000288142600005, Yan Erjia, P-Rank: An Indicator Measuring Prestige in Heterogeneous Scholarly Networks, JOURNAL OF THE AMERICAN SOCIETY FOR INFORMATION SCIENCE AND TECHNOLOGY, 62, 467",0.001
"Vieira Es, 2011, SCIENTOMETRICS","WOS:000296473400009",9,5,True,"WOS:000296473400009, Vieira Elizabeth S., The journal relative impact: an indicator for journal assessment, SCIENTOMETRICS, 89, 631",0.0
"Li Df, 2012, J INFORMETR","WOS:000301364100008",7,2,True,"WOS:000301364100008, Li Daifeng, Adding community and dynamic to topic models, JOURNAL OF INFORMETRICS, 6, 237",0.0
"Callaert J, 2012, SCIENTOMETRICS","WOS:000302478200007",13,4,True,"WOS:000302478200007, Callaert Julie, Delineating the scientific footprint in technology: Identifying scientific publications within non-patent references, SCIENTOMETRICS, 91, 383",0.003
"Yang B, 2013, SCIENTOMETRICS","WOS:000320401500014",8,1,True,"WOS:000320401500014, Yang Bo, An exploration of link-based knowledge map in academic web space, SCIENTOMETRICS, 96, 239",0.0
"Waltman L, 2010, J AM SOC INF SCI TEC","WOS:000279151600012",4,10,True,"WOS:000279151600012, Waltman Ludo, The Relation Between Eigenfactor Audience Factor and Influence Weight, JOURNAL OF THE AMERICAN SOCIETY FOR INFORMATION SCIENCE AND TECHNOLOGY, 61, 1476",0.0
"Liu Xz, 2012, J INFORMETR","WOS:000308581700013",5,4,True,"WOS:000308581700013, Liu Xuan Zhen, Modifying h-index by allocating credit of multi-authored papers whose author names rank based on contribution, JOURNAL OF INFORMETRICS, 6, 557",0.0
"Buter Rk, 2011, J INFORMETR","WOS:000296524200012",1,1,True,"WOS:000296524200012, Buter R. K., Non-alphanumeric characters in titles of scientific publications: An analysis of their occurrence and correlation with citation impact, JOURNAL OF INFORMETRICS, 5, 608",0.0
"Lo Scs, 2010, SCIENTOMETRICS","WOS:000273950900009",13,6,True,"WOS:000273950900009, Lo Szu-chia S., Scientific linkage of science research and technology development: a case of genetic engineering research, SCIENTOMETRICS, 82, 109",0.009
"Sugimoto Cr, 2011, SCIENTOMETRICS","WOS:000286496200015",7,9,True,"WOS:000286496200015, Sugimoto Cassidy R., Looking across communicative genres: a call for inclusive indicators of interdisciplinarity, SCIENTOMETRICS, 86, 449",0.0
"Kim Jh, 2010, J AM SOC INF SCI TEC","WOS:000280019100006",8,3,True,"WOS:000280019100006, Kim Jang Hyun, A Hyperlink and Issue Network Analysis of the United States Senate: A Rediscovery of the Web as a Relational and Topical Medium, JOURNAL OF THE AMERICAN SOCIETY FOR INFORMATION SCIENCE AND TECHNOLOGY, 61, 1598",0.0
"Wong Cy, 2012, SCIENTOMETRICS","WOS:000303533600008",6,4,True,"WOS:000303533600008, Wong Chan-Yuan, Mapping technological innovations through patent analysis: a case study of foreign multinationals and indigenous firms in China, SCIENTOMETRICS, 91, 773",0.009
"Assimakis N, 2010, SCIENTOMETRICS","WOS:000282048200003",2,3,True,"WOS:000282048200003, Assimakis N., A new author's productivity index: p-index, SCIENTOMETRICS, 85, 415",0.0
"Nguyen Tv, 2011, SCIENTOMETRICS","WOS:000294839200005",7,4,True,"WOS:000294839200005, Nguyen Tuan V., Scientific output and its relationship to knowledge economy: an analysis of ASEAN countries, SCIENTOMETRICS, 89, 107",0.0
"Pislyakov V, 2010, SCIENTOMETRICS","WOS:000277418400011",2,4,True,"WOS:000277418400011, Pislyakov Vladimir, Citation expectations: are they realized? Study of the Matthew index for Russian papers published abroad, SCIENTOMETRICS, 83, 739",0.0
"Sivertsen G, 2012, SCIENTOMETRICS","WOS:000302478200019",11,4,True,"WOS:000302478200019, Sivertsen Gunnar, Comprehensive bibliographic coverage of the social sciences and humanities in a citation index: an empirical analysis of the potential, SCIENTOMETRICS, 91, 567",0.0
"Ajiferuke I, 2010, SCIENTOMETRICS","WOS:000277418400003",11,8,True,"WOS:000277418400003, Ajiferuke Isola, Citer analysis as a measure of research impact: library and information science as a case study, SCIENTOMETRICS, 83, 623",0.002
"Dorta-Gonzalez P, 2013, SCIENTOMETRICS","WOS:000317746900010",4,2,True,"WOS:000317746900010, Dorta-Gonzalez P., Comparing journals from different fields of science and social science through a JCR subject categories normalized impact factor, SCIENTOMETRICS, 95, 645",0.0
"Prathap G, 2010, SCIENTOMETRICS","WOS:000280947400014",6,30,True,"WOS:000280947400014, Prathap Gangan, An iCE map approach to evaluate performance and efficiency of scientific production of countries, SCIENTOMETRICS, 85, 185",0.007
"Leydesdorff L, 2010, J INFORMETR","WOS:000281616200019",4,31,True,"WOS:000281616200019, Leydesdorff Loet, Normalization at the field level: Fractional counting of citations, JOURNAL OF INFORMETRICS, 4, 644",0.005
"Elkins Mr, 2010, SCIENTOMETRICS","WOS:000280947400007",11,6,True,"WOS:000280947400007, Elkins Mark R., Correlation between the Journal Impact Factor and three other journal citation indices, SCIENTOMETRICS, 85, 81",0.0
"Van Raan Afj, 2011, SCIENTOMETRICS","WOS:000292210400010",4,6,True,"WOS:000292210400010, van Raan Anthony F. J., Severe language effect in university rankings: particularly Germany and France are wronged in citation-based rankings, SCIENTOMETRICS, 88, 495",0.0
"Ortega Jl, 2012, J AM SOC INF SCI TEC","WOS:000311853600002",20,3,True,"WOS:000311853600002, Luis Ortega Jose, Science is all in the eye of the beholder: Keyword maps in Google scholar citations, JOURNAL OF THE AMERICAN SOCIETY FOR INFORMATION SCIENCE AND TECHNOLOGY, 63, 2370",0.0
"Cobo Mj, 2011, J AM SOC INF SCI TEC","WOS:000291953800014",7,13,True,"WOS:000291953800014, Cobo M. J., Science Mapping Software Tools: Review Analysis and Cooperative Study Among Tools, JOURNAL OF THE AMERICAN SOCIETY FOR INFORMATION SCIENCE AND TECHNOLOGY, 62, 1382",0.001
"Rao Ikr, 2010, J INFORMETR","WOS:000278543600005",2,4,True,"WOS:000278543600005, Rao I. K. Ravichandra, Growth of journals articles and authors in malaria research, JOURNAL OF INFORMETRICS, 4, 249",0.0
"Sirtes D, 2012, J INFORMETR","WOS:000303660100011",1,5,True,"WOS:000303660100011, Sirtes Daniel, Finding the Easter eggs hidden by oneself: Why Radicchi and Castellano's (2012) fairness test for citation indicators is not fair, JOURNAL OF INFORMETRICS, 6, 448",0.0
"Haddow G, 2010, SCIENTOMETRICS","WOS:000282048200007",11,5,True,"WOS:000282048200007, Haddow Gaby, Citation analysis and peer ranking of Australian social science journals, SCIENTOMETRICS, 85, 471",0.0
"Cho Ts, 2011, SCIENTOMETRICS","WOS:000296474400005",3,6,True,"WOS:000296474400005, Cho Ta-Shun, Patent citation network analysis of core and emerging technologies in Taiwan: 1997-2008, SCIENTOMETRICS, 89, 795",0.008
"Sarabia Jm, 2012, J INFORMETR","WOS:000298325300010",4,3,True,"WOS:000298325300010, Maria Sarabia Jose, Modeling the probabilistic distribution of the impact factor, JOURNAL OF INFORMETRICS, 6, 66",0.0
"Garcia Ja, 2011, SCIENTOMETRICS","WOS:000294839200011",1,7,True,"WOS:000294839200011, Garcia J. A., Overall prestige of journals with ranking score above a given threshold, SCIENTOMETRICS, 89, 229",0.0
"Hagen Nt, 2014, J INFORMETR","WOS:000335609900002",5,2,True,"WOS:000335609900002, Hagen Nils T., Counting and comparing publication output with and without equalizing and inflationary bias, JOURNAL OF INFORMETRICS, 8, 310",0.0
"Yu G, 2010, SCIENTOMETRICS","WOS:000274111600004",2,11,True,"WOS:000274111600004, Yu Guang, Identification of referencing and citation processes of scientific journals based on the citation distribution model, SCIENTOMETRICS, 82, 249",0.007
"Vaughan L, 2010, J INFORMETR","WOS:000281616200004",8,7,True,"WOS:000281616200004, Vaughan Liwen, Word co-occurrences on Webpages as a measure of the relatedness of organizations: A new Webometrics concept, JOURNAL OF INFORMETRICS, 4, 483",0.0
"De Visscher A, 2010, J AM SOC INF SCI TEC","WOS:000274038400008",6,3,True,"WOS:000274038400008, De Visscher Alex, An Index to Measure a Scientist's Specific Impact, JOURNAL OF THE AMERICAN SOCIETY FOR INFORMATION SCIENCE AND TECHNOLOGY, 61, 319",0.0
"Pudovkin Ai, 2012, SCIENTOMETRICS","WOS:000306547000019",6,4,True,"WOS:000306547000019, Pudovkin A. I., Rank normalization of impact factors will resolve Vanclay's dilemma with TRIF Comments on the paper by Jerome Vanclay, SCIENTOMETRICS, 92, 409",0.0
"Mervyn K, 2012, J AM SOC INF SCI TEC","WOS:000304133900005",8,1,True,"WOS:000304133900005, Mervyn Kieran, Sociospatial context and information behavior: Social exclusion and the influence of mobile information technology, JOURNAL OF THE AMERICAN SOCIETY FOR INFORMATION SCIENCE AND TECHNOLOGY, 63, 1125",0.0
"Van Leeuwen T, 2012, SCIENTOMETRICS","WOS:000306547000023",2,5,True,"WOS:000306547000023, van Leeuwen Thed, Discussing some basic critique on Journal Impact Factors: revision of earlier comments, SCIENTOMETRICS, 92, 443",0.0
"Seeber M, 2012, J INFORMETR","WOS:000303660100010",8,5,True,"WOS:000303660100010, Seeber Marco, Factors affecting web links between European higher education institutions, JOURNAL OF INFORMETRICS, 6, 435",0.001
"Tol Rsj, 2012, SCIENTOMETRICS","WOS:000300325800002",5,2,True,"WOS:000300325800002, Tol Richard S. J., Shapley values for assessing research production and impact of schools and scholars, SCIENTOMETRICS, 90, 763",0.0
"Zhou P, 2011, J INFORMETR","WOS:000291032500004",4,13,True,"WOS:000291032500004, Zhou Ping, Fractional counting of citations in research evaluation: A cross- and interdisciplinary assessment of the Tsinghua University in Beijing, JOURNAL OF INFORMETRICS, 5, 360",0.0
"Hossain Md, 2012, SCIENTOMETRICS","WOS:000297708000005",8,2,True,"WOS:000297708000005, Hossain Md. Dulal, Mapping the dynamics of knowledge base of innovations of R&D in Bangladesh: triple helix perspective, SCIENTOMETRICS, 90, 57",0.0
"Pereira Da, 2011, J AM SOC INF SCI TEC","WOS:000289486100008",7,2,True,"WOS:000289486100008, Pereira Denilson Alves, A Generic Web-Based Entity Resolution Framework, JOURNAL OF THE AMERICAN SOCIETY FOR INFORMATION SCIENCE AND TECHNOLOGY, 62, 919",0.0
"Abramo G, 2013, SCIENTOMETRICS","WOS:000327219900004",9,3,True,"WOS:000327219900004, Abramo Giovanni, The suitability of h and g indexes for measuring the research performance of institutions, SCIENTOMETRICS, 97, 555",0.0
"Zheng J, 2012, SCIENTOMETRICS","WOS:000301188500005",5,5,True,"WOS:000301188500005, Zheng Jia, International scientific and technological collaboration of China from 2004 to 2008: a perspective from paper and patent analysis, SCIENTOMETRICS, 91, 65",0.0
"Bouabid H, 2013, SCIENTOMETRICS","WOS:000327219900011",9,2,True,"WOS:000327219900011, Bouabid Hamid, The lengthening of papers' life expectancy: a diachronous analysis, SCIENTOMETRICS, 97, 695",0.0
"Radicchi F, 2012, J INFORMETR","WOS:000298325300015",4,20,True,"WOS:000298325300015, Radicchi Filippo, Testing the fairness of citation indicators for comparison across scientific domains: The case of fractional citation counts, JOURNAL OF INFORMETRICS, 6, 121",0.002
"Pouris A, 2010, SCIENTOMETRICS","WOS:000280947400011",2,3,True,"WOS:000280947400011, Pouris Anastassios, A scientometric assessment of the Southern Africa Development Community: science in the tip of Africa, SCIENTOMETRICS, 85, 145",0.002
"Zhang L, 2010, SCIENTOMETRICS","WOS:000275124700018",4,5,True,"WOS:000275124700018, Zhang Lin, Journal cross-citation analysis for validation and improvement of journal-based subject classification in bibliometric research, SCIENTOMETRICS, 82, 687",0.0
"Mccain Kw, 2011, J AM SOC INF SCI TEC","WOS:000291953800016",1,8,True,"WOS:000291953800016, McCain Katherine W., Eponymy and Obliteration by Incorporation: The Case of the ""Nash Equilibrium"", JOURNAL OF THE AMERICAN SOCIETY FOR INFORMATION SCIENCE AND TECHNOLOGY, 62, 1412",0.0
"Bornmann L, 2013, J INFORMETR","WOS:000318377100004",1,48,True,"WOS:000318377100004, Bornmann Lutz, The validation of (advanced) bibliometric indicators through peer assessments: A comparative study using data from InCites and F1000, JOURNAL OF INFORMETRICS, 7, 286",0.057
"Jovanovic M, 2012, SCIENTOMETRICS","WOS:000310230400006",14,3,True,"WOS:000310230400006, Jovanovic Milica, How does the normalization of data affect the ARWU ranking?, SCIENTOMETRICS, 93, 319",0.0
"Liu Jq, 2013, J INFORMETR","WOS:000313121300023",4,1,True,"WOS:000313121300023, Liu Joan Q., Ratios of h-cores h-tails and uncited sources in sets of scientific papers and technical patents, JOURNAL OF INFORMETRICS, 7, 190",0.0
"Wang Xw, 2013, J INFORMETR","WOS:000323859700010",17,2,True,"WOS:000323859700010, Wang Xianwen, Exploring scientists' working timetable: A global survey, JOURNAL OF INFORMETRICS, 7, 665",0.0
"Waltman L, 2013, J INFORMETR","WOS:000318377100003",1,11,True,"WOS:000318377100003, Waltman Ludo, Some modifications to the SNIP journal impact indicator, JOURNAL OF INFORMETRICS, 7, 272",0.001
"Li Yr, 2013, J INFORMETR","WOS:000323859700020",1,7,True,"WOS:000323859700020, Li Yunrong, Quantitative evaluation of alternative field normalization procedures, JOURNAL OF INFORMETRICS, 7, 746",0.0
"Naaman M, 2011, J AM SOC INF SCI TEC","WOS:000289486100007",8,3,True,"WOS:000289486100007, Naaman Mor, Hip and Trendy: Characterizing Emerging Trends on Twitter, JOURNAL OF THE AMERICAN SOCIETY FOR INFORMATION SCIENCE AND TECHNOLOGY, 62, 902",0.0
"Chen Zf, 2011, SCIENTOMETRICS","WOS:000292210200005",21,4,True,"WOS:000292210200005, Chen Zifeng, Mapping of biotechnology patents of China from 1995-2008, SCIENTOMETRICS, 88, 73",0.0
"Ding Y, 2010, J AM SOC INF SCI TEC","WOS:000274926000006",19,3,True,"WOS:000274926000006, Ding Ying, Upper Tag Ontology for Integrating Social Tagging Data, JOURNAL OF THE AMERICAN SOCIETY FOR INFORMATION SCIENCE AND TECHNOLOGY, 61, 505",0.0
"Garcia-Perez Ma, 2011, J INFORMETR","WOS:000285626000017",11,4,True,"WOS:000285626000017, Garcia-Perez Miguel A., Strange attractors in the Web of Science database, JOURNAL OF INFORMETRICS, 5, 214",0.0
"Docampo D, 2011, SCIENTOMETRICS","WOS:000284888600006",14,11,True,"WOS:000284888600006, Docampo Domingo, On using the Shanghai ranking to assess the research performance of university systems, SCIENTOMETRICS, 86, 77",0.006
"Liu Xh, 2010, J AM SOC INF SCI TEC","WOS:000277892600003",7,12,True,"WOS:000277892600003, Liu Xinhai, Weighted Hybrid Clustering by Combining Text Mining and Bibliometrics on a Large-Scale Journal Database, JOURNAL OF THE AMERICAN SOCIETY FOR INFORMATION SCIENCE AND TECHNOLOGY, 61, 1105",0.0
"Zhao Dz, 2011, J AM SOC INF SCI TEC","WOS:000288525000005",7,8,True,"WOS:000288525000005, Zhao Dangzhi, Counting First Last or All Authors in Citation Analysis: A Comprehensive Comparison in the Highly Collaborative Stem Cell Research Field, JOURNAL OF THE AMERICAN SOCIETY FOR INFORMATION SCIENCE AND TECHNOLOGY, 62, 654",0.004
"Abramo G, 2013, J INFORMETR","WOS:000313121300020",9,16,True,"WOS:000313121300020, Abramo Giovanni, The impact of unproductive and top researchers on overall university research performance, JOURNAL OF INFORMETRICS, 7, 166",0.035
"Zhao Sx, 2011, J INFORMETR","WOS:000296524200017",7,10,True,"WOS:000296524200017, Zhao Star X., h-Degree as a basic measure in weighted networks, JOURNAL OF INFORMETRICS, 5, 668",0.006
"Cobo Mj, 2011, J INFORMETR","WOS:000285626000012",7,6,True,"WOS:000285626000012, Cobo M. J., An approach for detecting quantifying and visualizing the evolution of a research field: A practical application to the Fuzzy Sets Theory field, JOURNAL OF INFORMETRICS, 5, 146",0.0
"Gurney T, 2012, SCIENTOMETRICS","WOS:000302478200010",7,6,True,"WOS:000302478200010, Gurney Thomas, Author disambiguation using multi-aspect similarity indicators, SCIENTOMETRICS, 91, 435",0.003
"Cribbin T, 2011, J AM SOC INF SCI TEC","WOS:000291122800016",7,1,True,"WOS:000291122800016, Cribbin Timothy, Discovering Latent Topical Structure by Second-Order Similarity Analysis, JOURNAL OF THE AMERICAN SOCIETY FOR INFORMATION SCIENCE AND TECHNOLOGY, 62, 1188",0.0
"Cota Rg, 2010, J AM SOC INF SCI TEC","WOS:000281011400010",7,10,True,"WOS:000281011400010, Cota Ricardo G., An Unsupervised Heuristic-Based Hierarchical Method for Name Disambiguation in Bibliographic Citations, JOURNAL OF THE AMERICAN SOCIETY FOR INFORMATION SCIENCE AND TECHNOLOGY, 61, 1853",0.006
"Bornmann L, 2014, J INFORMETR","WOS:000345527400010",4,3,True,"WOS:000345527400010, Bornmann Lutz, Do altmetrics point to the broader impact of research? An overview of benefits and disadvantages of altmetrics, JOURNAL OF INFORMETRICS, 8, 895",0.0
"Wang Xw, 2013, SCIENTOMETRICS","WOS:000324275600004",5,9,True,"WOS:000324275600004, Wang Xianwen, Chinese elite brain drain to USA: an investigation of 100 United States national universities, SCIENTOMETRICS, 97, 37",0.003
"Abt Ha, 2012, SCIENTOMETRICS","WOS:000303533600014",11,6,True,"WOS:000303533600014, Abt Helmut A., A publication index that is independent of age, SCIENTOMETRICS, 91, 863",0.0
"Strotmann A, 2010, J INFORMETR","WOS:000275515500008",4,7,True,"WOS:000275515500008, Strotmann Andreas, Combining commercial citation indexes and open-access bibliographic databases to delimit highly interdisciplinary research fields for citation analysis, JOURNAL OF INFORMETRICS, 4, 194",0.001
"Kuan Ch, 2011, J INFORMETR","WOS:000288154700006",6,11,True,"WOS:000288154700006, Kuan Chung-Huei, Ranking patent assignee performance by h-index and shape descriptors, JOURNAL OF INFORMETRICS, 5, 303",0.002
"Pudovkin A, 2012, SCIENTOMETRICS","WOS:000309357600002",0,6,True,"WOS:000309357600002, Pudovkin A., Research evaluation. Part I: productivity and citedness of a German medical research institution, SCIENTOMETRICS, 93, 3",0.0
"Jansen D, 2010, SCIENTOMETRICS","WOS:000275417400014",7,7,True,"WOS:000275417400014, Jansen Dorothea, Knowledge production and the structure of collaboration networks in two scientific fields, SCIENTOMETRICS, 83, 219",0.0
"Mohammadi E, 2014, J ASSOC INF SCI TECH","WOS:000339066500008",1,2,True,"WOS:000339066500008, Mohammadi Ehsan, Mendeley Readership Altmetrics for the Social Sciences and Humanities: Research Evaluation and Knowledge Flows, JOURNAL OF THE ASSOCIATION FOR INFORMATION SCIENCE AND TECHNOLOGY, 65, 1627",0.0
"Lozano Ga, 2012, J AM SOC INF SCI TEC","WOS:000310550000002",1,6,True,"WOS:000310550000002, Lozano George A., The weakening relationship between the impact factor and papers' citations in the digital age, JOURNAL OF THE AMERICAN SOCIETY FOR INFORMATION SCIENCE AND TECHNOLOGY, 63, 2140",0.0
"Tang L, 2013, J INFORMETR","WOS:000318377100011",5,3,True,"WOS:000318377100011, Tang Li, Does ""birds of a feather flock together"" matter-Evidence from a longitudinal study on US-China scientific collaboration, JOURNAL OF INFORMETRICS, 7, 330",0.0
"Hofer Km, 2010, SCIENTOMETRICS","WOS:000280274400021",7,6,True,"WOS:000280274400021, Hofer Katharina Maria, Conference proceedings as a matter of bibliometric studies: the Academy of International Business 2006-2008, SCIENTOMETRICS, 84, 845",0.003
"Cheng Yh, 2010, SCIENTOMETRICS","WOS:000273950900014",3,6,True,"WOS:000273950900014, Cheng Yin-Hui, Profitability decided by patent quality? An empirical study of the US semiconductor industry, SCIENTOMETRICS, 82, 175",0.0
"Yuan Xj, 2010, J AM SOC INF SCI TEC","WOS:000282778400004",22,2,True,"WOS:000282778400004, Yuan Xiaojun, Evaluating an Integrated System Supporting Multiple Information-Seeking Strategies, JOURNAL OF THE AMERICAN SOCIETY FOR INFORMATION SCIENCE AND TECHNOLOGY, 61, 1987",0.0
"Arora Sk, 2013, SCIENTOMETRICS","WOS:000316046000023",5,2,True,"WOS:000316046000023, Arora Sanjay K., Capturing new developments in an emerging technology: an updated search strategy for identifying nanotechnology research outputs, SCIENTOMETRICS, 95, 351",0.0
"Fu Hz, 2011, SCIENTOMETRICS","WOS:000294839700010",5,9,True,"WOS:000294839700010, Fu Hui-Zhen, Characteristics of research in China assessed with Essential Science Indicators, SCIENTOMETRICS, 88, 841",0.009
"Serenko A, 2011, J INFORMETR","WOS:000296524200014",11,11,True,"WOS:000296524200014, Serenko Alexander, Comparing the expert survey and citation impact journal ranking methods: Example from the field of Artificial Intelligence, JOURNAL OF INFORMETRICS, 5, 629",0.004
"Zhang L, 2012, SCIENTOMETRICS","WOS:000302478200023",1,2,True,"WOS:000302478200023, Zhang Lin, Where demographics meets scientometrics: towards a dynamic career analysis, SCIENTOMETRICS, 91, 617",0.0
"Zhou P, 2010, SCIENTOMETRICS","WOS:000275124700012",5,12,True,"WOS:000275124700012, Zhou Ping, In-depth analysis on China's international cooperation in science, SCIENTOMETRICS, 82, 597",0.018
"Levitt Jm, 2011, J AM SOC INF SCI TEC","WOS:000291122800010",7,3,True,"WOS:000291122800010, Levitt Jonathan M., Variations Between Subjects in the Extent to Which the Social Sciences Have Become More Interdisciplinary, JOURNAL OF THE AMERICAN SOCIETY FOR INFORMATION SCIENCE AND TECHNOLOGY, 62, 1118",0.0
"Ding Y, 2011, J INFORMETR","WOS:000285626000015",7,15,True,"WOS:000285626000015, Ding Ying, Scientific collaboration and endorsement: Network analysis of coauthorship and citation networks, JOURNAL OF INFORMETRICS, 5, 187",0.006
"Wang Gb, 2010, J INFORMETR","WOS:000278543600013",3,3,True,"WOS:000278543600013, Wang Gangbo, The role of patenting activity for scientific research: A study of academic inventors from China's nanotechnology, JOURNAL OF INFORMETRICS, 4, 338",0.002
"Schubert A, 2012, J INFORMETR","WOS:000308581700004",7,3,True,"WOS:000308581700004, Schubert Andras, Jazz discometrics - A network approach, JOURNAL OF INFORMETRICS, 6, 480",0.0
"Hicks D, 2011, J AM SOC INF SCI TEC","WOS:000286687300007",4,4,True,"WOS:000286687300007, Hicks Diana, Coverage and Overlap of the New Social Sciences and Humanities Journal Lists, JOURNAL OF THE AMERICAN SOCIETY FOR INFORMATION SCIENCE AND TECHNOLOGY, 62, 284",0.001
"Bartneck C, 2011, SCIENTOMETRICS","WOS:000287665900006",4,8,True,"WOS:000287665900006, Bartneck Christoph, Detecting h-index manipulation through self-citation analysis, SCIENTOMETRICS, 87, 85",0.0
"Aksnes Dw, 2011, J AM SOC INF SCI TEC","WOS:000288525000002",0,6,True,"WOS:000288525000002, Aksnes Dag W., Are Female Researchers Less Cited? A Large-Scale Study of Norwegian Scientists, JOURNAL OF THE AMERICAN SOCIETY FOR INFORMATION SCIENCE AND TECHNOLOGY, 62, 628",0.0
"Lancho-Barrantes Bs, 2010, SCIENTOMETRICS","WOS:000282048200005",2,9,True,"WOS:000282048200005, Lancho-Barrantes Barbara S., The iceberg hypothesis revisited, SCIENTOMETRICS, 85, 443",0.004
"Lim H, 2010, SCIENTOMETRICS","WOS:000280274400001",3,3,True,"WOS:000280274400001, Lim Hyojeong, Identification of technological knowledge intermediaries, SCIENTOMETRICS, 84, 543",0.0
"Wang J, 2011, SCIENTOMETRICS","WOS:000289792600009",5,3,True,"WOS:000289792600009, Wang Jue, Funding acknowledgement analysis: an enhanced tool to investigate research sponsorship impacts: the case of nanotechnology, SCIENTOMETRICS, 87, 563",0.0
"Egghe L, 2011, J AM SOC INF SCI TEC","WOS:000293064100015",6,14,True,"WOS:000293064100015, Egghe Leo, Thoughts on Uncitedness: Nobel Laureates and Fields Medalists as Case Studies, JOURNAL OF THE AMERICAN SOCIETY FOR INFORMATION SCIENCE AND TECHNOLOGY, 62, 1637",0.001
"Egghe L, 2011, J INFORMETR","WOS:000291032500012",1,5,True,"WOS:000291032500012, Egghe L., Characterizations of the generalized Wu- and Kosmulski-indices in Lotkaian systems, JOURNAL OF INFORMETRICS, 5, 439",0.0
"Kosmulski M, 2012, J INFORMETR","WOS:000303660100003",1,5,True,"WOS:000303660100003, Kosmulski Marek, Modesty-index, JOURNAL OF INFORMETRICS, 6, 368",0.001
"Ajiferuke I, 2010, J AM SOC INF SCI TEC","WOS:000282778400010",11,4,True,"WOS:000282778400010, Ajiferuke Isola, A Comparison of Citer and Citation-Based Measure Outcomes for Multiple Disciplines, JOURNAL OF THE AMERICAN SOCIETY FOR INFORMATION SCIENCE AND TECHNOLOGY, 61, 2086",0.0
"Levin M, 2012, J AM SOC INF SCI TEC","WOS:000303500300012",7,5,True,"WOS:000303500300012, Levin Michael, Citation-based bootstrapping for large-scale author disambiguation, JOURNAL OF THE AMERICAN SOCIETY FOR INFORMATION SCIENCE AND TECHNOLOGY, 63, 1030",0.001
"Carley S, 2012, SCIENTOMETRICS","WOS:000299088900005",4,6,True,"WOS:000299088900005, Carley Stephen, A forward diversity index, SCIENTOMETRICS, 90, 407",0.0
"Franceschet M, 2011, J AM SOC INF SCI TEC","WOS:000295458700011",2,4,True,"WOS:000295458700011, Franceschet Massimo, Collaboration in Computer Science: A Network Science Approach, JOURNAL OF THE AMERICAN SOCIETY FOR INFORMATION SCIENCE AND TECHNOLOGY, 62, 1992",0.0
"Van Arensbergen P, 2012, SCIENTOMETRICS","WOS:000310964500017",0,7,True,"WOS:000310964500017, van Arensbergen Pleun, Gender differences in scientific productivity: a persisting phenomenon?, SCIENTOMETRICS, 93, 857",0.0
"Miroiu A, 2013, J INFORMETR","WOS:000313121300002",1,2,True,"WOS:000313121300002, Miroiu Adrian, Axiomatizing the Hirsch index: Quantity and quality disjoined, JOURNAL OF INFORMETRICS, 7, 10",0.0
"Finardi U, 2011, SCIENTOMETRICS","WOS:000294839200002",2,3,True,"WOS:000294839200002, Finardi Ugo, Time relations between scientific production and patenting of knowledge: the case of nanotechnologies, SCIENTOMETRICS, 89, 37",0.0
"Wagner Cs, 2011, J INFORMETR","WOS:000285626000002",4,24,True,"WOS:000285626000002, Wagner Caroline S., Approaches to understanding and measuring interdisciplinary scientific research (IDR): A review of the literature, JOURNAL OF INFORMETRICS, 5, 14",0.007
