"From","To","weight"
"Leydesdorff L, 2011, J AM SOC INF SCI TEC","Leydesdorff L, 2012, J INFORMETR",19
"Leydesdorff L, 2011, J AM SOC INF SCI TEC","Leydesdorff L, 2011, SCIENTOMETRICS",2
"Leydesdorff L, 2011, J AM SOC INF SCI TEC","Abramo G, 2011, SCIENTOMETRICS",6
"Leydesdorff L, 2011, J AM SOC INF SCI TEC","Prathap G, 2011, J AM SOC INF SCI TEC",5
"Leydesdorff L, 2011, J AM SOC INF SCI TEC","Bornmann L, 2011, J INFORMETR",77
"Leydesdorff L, 2011, J AM SOC INF SCI TEC","Bouyssou D, 2011, J INFORMETR",5
"Leydesdorff L, 2011, J AM SOC INF SCI TEC","Ding Y, 2011, J AM SOC INF SCI TEC",2
"Leydesdorff L, 2011, J AM SOC INF SCI TEC","Ye Fy, 2011, J AM SOC INF SCI TEC",6
"Leydesdorff L, 2011, J AM SOC INF SCI TEC","Bouyssou D, 2010, J INFORMETR",3
"Leydesdorff L, 2011, J AM SOC INF SCI TEC","Schreiber M, 2012, J AM SOC INF SCI TEC",13
"Leydesdorff L, 2011, J AM SOC INF SCI TEC","Lillquist E, 2010, SCIENTOMETRICS",2
"Leydesdorff L, 2011, J AM SOC INF SCI TEC","Rafols I, 2010, SCIENTOMETRICS",7
"Leydesdorff L, 2011, J AM SOC INF SCI TEC","Vanclay Jk, 2011, J INFORMETR",2
"Leydesdorff L, 2011, J AM SOC INF SCI TEC","Lariviere V, 2010, J AM SOC INF SCI TEC",3
"Leydesdorff L, 2011, J AM SOC INF SCI TEC","Gonzalez-Pereira B, 2010, J INFORMETR",7
"Leydesdorff L, 2011, J AM SOC INF SCI TEC","Chen Dz, 2013, J INFORMETR",3
"Leydesdorff L, 2011, J AM SOC INF SCI TEC","Prathap G, 2012, SCIENTOMETRICS",6
"Leydesdorff L, 2011, J AM SOC INF SCI TEC","Leydesdorff L, 2010, SCIENTOMETRICS",6
"Leydesdorff L, 2011, J AM SOC INF SCI TEC","Van Eck Nj, 2010, SCIENTOMETRICS",17
"Leydesdorff L, 2011, J AM SOC INF SCI TEC","Abramo G, 2012, J INFORMETR",5
"Leydesdorff L, 2011, J AM SOC INF SCI TEC","Waltman L, 2011, SCIENTOMETRICS",22
"Leydesdorff L, 2011, J AM SOC INF SCI TEC","Wu Q, 2010, J AM SOC INF SCI TEC",3
"Leydesdorff L, 2011, J AM SOC INF SCI TEC","Prathap G, 2011, SCIENTOMETRICS",12
"Balaban At, 2012, SCIENTOMETRICS","Vanclay Jk, 2012, SCIENTOMETRICS",2
"Balaban At, 2012, SCIENTOMETRICS","Bensman Sj, 2012, SCIENTOMETRICS",2
"Liao Ch, 2011, SCIENTOMETRICS","Abramo G, 2011, SCIENTOMETRICS",3
"Kim H, 2012, SCIENTOMETRICS","Kwon Ks, 2012, SCIENTOMETRICS",4
"Kim H, 2012, SCIENTOMETRICS","Lei Xp, 2012, SCIENTOMETRICS",2
"Kim H, 2012, SCIENTOMETRICS","Shin Jc, 2012, SCIENTOMETRICS",3
"Cronin B, 2013, J AM SOC INF SCI TEC","Mohammadi E, 2013, SCIENTOMETRICS",2
"Shema H, 2014, J ASSOC INF SCI TECH","Mohammadi E, 2013, SCIENTOMETRICS",2
"Lv Ph, 2011, SCIENTOMETRICS","Tang L, 2011, SCIENTOMETRICS",3
"Shin Jc, 2012, SCIENTOMETRICS","Lei Xp, 2012, SCIENTOMETRICS",2
"Shin Jc, 2012, SCIENTOMETRICS","Liang Lm, 2012, SCIENTOMETRICS",2
"Shin Jc, 2012, SCIENTOMETRICS","Kwon Ks, 2012, SCIENTOMETRICS",5
"Shin Jc, 2012, SCIENTOMETRICS","Khan Gf, 2011, SCIENTOMETRICS",2
"Schreiber M, 2012, J AM SOC INF SCI TEC","Bornmann L, 2011, J INFORMETR",5
"Schreiber M, 2012, J AM SOC INF SCI TEC","Waltman L, 2013, J AM SOC INF SCI TEC",3
"Schreiber M, 2012, J AM SOC INF SCI TEC","Rousseau R, 2012, J AM SOC INF SCI TEC",7
"Prathap G, 2011, J AM SOC INF SCI TEC","Leydesdorff L, 2010, J AM SOC INF SCI TEC",2
"Cho Cc, 2010, SCIENTOMETRICS","Tang L, 2011, SCIENTOMETRICS",2
"Kliegl R, 2011, SCIENTOMETRICS","Gazni A, 2011, SCIENTOMETRICS",2
"Liang Lm, 2012, SCIENTOMETRICS","Lei Xp, 2012, SCIENTOMETRICS",3
"Liang Lm, 2012, SCIENTOMETRICS","Kwon Ks, 2012, SCIENTOMETRICS",2
"Williams Cj, 2013, J AM SOC INF SCI TEC","Thelwall M, 2011, J AM SOC INF SCI TEC",2
"Lillquist E, 2010, SCIENTOMETRICS","Lariviere V, 2010, J AM SOC INF SCI TEC",2
"Lillquist E, 2010, SCIENTOMETRICS","Abramo G, 2012, J INFORMETR",2
"Zhao Lm, 2011, SCIENTOMETRICS","Liu Xj, 2012, SCIENTOMETRICS",2
"Wang Mh, 2010, SCIENTOMETRICS","Huang Mh, 2011, J AM SOC INF SCI TEC",2
"Wang Mh, 2010, SCIENTOMETRICS","Costas R, 2011, SCIENTOMETRICS",3
"Macroberts Mh, 2010, J AM SOC INF SCI TEC","Egghe L, 2010, SCIENTOMETRICS",2
"Groh G, 2011, SCIENTOMETRICS","Van Eck Nj, 2010, SCIENTOMETRICS",2
"Khan Gf, 2011, SCIENTOMETRICS","Guo Hn, 2011, SCIENTOMETRICS",2
"Khan Gf, 2011, SCIENTOMETRICS","Holmberg K, 2010, SCIENTOMETRICS",2
"Khan Gf, 2011, SCIENTOMETRICS","Liu X, 2011, J AM SOC INF SCI TEC",2
"Khan Gf, 2011, SCIENTOMETRICS","Yang M, 2012, J AM SOC INF SCI TEC",2
"Stvilia B, 2011, J AM SOC INF SCI TEC","Abramo G, 2011, SCIENTOMETRICS",3
"Baskurt Ok, 2011, SCIENTOMETRICS","Abramo G, 2011, SCIENTOMETRICS",2
"Lariviere V, 2011, SCIENTOMETRICS","Mendlowicz Mv, 2011, SCIENTOMETRICS",2
"Lariviere V, 2011, SCIENTOMETRICS","Borrego A, 2010, SCIENTOMETRICS",2
"Vaughan L, 2012, SCIENTOMETRICS","Thelwall M, 2011, J AM SOC INF SCI TEC",2
"Rafols I, 2010, SCIENTOMETRICS","Leydesdorff L, 2010, J AM SOC INF SCI TEC",9
"Rafols I, 2010, SCIENTOMETRICS","Waltman L, 2010, J INFORMETR",4
"Rafols I, 2010, SCIENTOMETRICS","Leydesdorff L, 2012, J INFORMETR",2
"Rafols I, 2010, SCIENTOMETRICS","Lariviere V, 2010, J AM SOC INF SCI TEC",2
"Rafols I, 2010, SCIENTOMETRICS","Tang L, 2011, SCIENTOMETRICS",2
"Rafols I, 2010, SCIENTOMETRICS","Van Eck Nj, 2010, SCIENTOMETRICS",3
"Mingers J, 2010, SCIENTOMETRICS","Garcia-Perez Ma, 2010, J AM SOC INF SCI TEC",3
"Mingers J, 2010, SCIENTOMETRICS","Gonzalez-Alcaide G, 2012, SCIENTOMETRICS",2
"Abbasi A, 2012, J INFORMETR","Schubert A, 2012, SCIENTOMETRICS",2
"Huang Mh, 2011, J AM SOC INF SCI TEC","Abramo G, 2011, SCIENTOMETRICS",2
"Cabanac G, 2011, SCIENTOMETRICS","Mallig N, 2010, J INFORMETR",2
"Zhang L, 2011, J INFORMETR","Bornmann L, 2011, J INFORMETR",3
"Zhang L, 2011, J INFORMETR","Bouyssou D, 2011, J INFORMETR",2
"Prathap G, 2012, SCIENTOMETRICS","Bornmann L, 2011, J INFORMETR",3
"Prathap G, 2012, SCIENTOMETRICS","Prathap G, 2011, SCIENTOMETRICS",6
"Linmans Ajm, 2010, SCIENTOMETRICS","Leydesdorff L, 2010, J AM SOC INF SCI TEC",4
"Linmans Ajm, 2010, SCIENTOMETRICS","Torres-Salinas D, 2013, J INFORMETR",2
"Linmans Ajm, 2010, SCIENTOMETRICS","Hammarfelt B, 2011, SCIENTOMETRICS",2
"Wan Jk, 2010, SCIENTOMETRICS","Schloegl C, 2010, SCIENTOMETRICS",3
"Van Eck Nj, 2010, SCIENTOMETRICS","Leydesdorff L, 2012, J INFORMETR",7
"Van Eck Nj, 2010, SCIENTOMETRICS","Leydesdorff L, 2010, J AM SOC INF SCI TEC",14
"Van Eck Nj, 2010, SCIENTOMETRICS","Waltman L, 2010, J INFORMETR",18
"Van Eck Nj, 2010, SCIENTOMETRICS","Leydesdorff L, 2011, SCIENTOMETRICS",2
"Van Eck Nj, 2010, SCIENTOMETRICS","Zitt M, 2011, J AM SOC INF SCI TEC",2
"Van Eck Nj, 2010, SCIENTOMETRICS","Pouris A, 2011, SCIENTOMETRICS",2
"Van Eck Nj, 2010, SCIENTOMETRICS","Yan Ej, 2012, J AM SOC INF SCI TEC",3
"Abramo G, 2012, J INFORMETR","Vinkler P, 2012, J INFORMETR",2
"Abramo G, 2012, J INFORMETR","Abramo G, 2010, SCIENTOMETRICS",4
"Abramo G, 2012, J INFORMETR","Glanzel W, 2011, SCIENTOMETRICS",2
"Abramo G, 2012, J INFORMETR","Abramo G, 2011, SCIENTOMETRICS",12
"Abramo G, 2012, J INFORMETR","Costas R, 2011, SCIENTOMETRICS",2
"Abramo G, 2012, J INFORMETR","Lee Gj, 2010, SCIENTOMETRICS",2
"Costas R, 2011, SCIENTOMETRICS","Abramo G, 2011, SCIENTOMETRICS",2
"Costas R, 2011, SCIENTOMETRICS","Abbas Am, 2011, SCIENTOMETRICS",2
"Costas R, 2011, SCIENTOMETRICS","Waltman L, 2012, J INFORMETR",3
"Lee Yg, 2012, SCIENTOMETRICS","Kwon Ks, 2012, SCIENTOMETRICS",2
"Wu Q, 2010, J AM SOC INF SCI TEC","Bornmann L, 2011, J INFORMETR",2
"Wu Q, 2010, J AM SOC INF SCI TEC","Alonso S, 2010, SCIENTOMETRICS",4
"Wu Q, 2010, J AM SOC INF SCI TEC","Gonzalez-Pereira B, 2010, J INFORMETR",2
"Borrego A, 2010, SCIENTOMETRICS","Puuska Hm, 2010, SCIENTOMETRICS",2
"Vinkler P, 2012, J INFORMETR","Leydesdorff L, 2010, J AM SOC INF SCI TEC",2
"Vinkler P, 2012, J INFORMETR","Kosmulski M, 2011, J INFORMETR",2
"Vinkler P, 2012, J INFORMETR","Vanclay Jk, 2012, SCIENTOMETRICS",2
"Vinkler P, 2012, J INFORMETR","Bornmann L, 2011, J INFORMETR",5
"Vinkler P, 2012, J INFORMETR","Glanzel W, 2011, SCIENTOMETRICS",2
"Vinkler P, 2012, J INFORMETR","Rousseau R, 2012, J AM SOC INF SCI TEC",2
"Bouabid H, 2011, SCIENTOMETRICS","Vanclay Jk, 2012, SCIENTOMETRICS",2
"Bouabid H, 2011, SCIENTOMETRICS","Abramo G, 2011, SCIENTOMETRICS",2
"Aguillo If, 2010, SCIENTOMETRICS","Aksnes Dw, 2012, J INFORMETR",2
"Aguillo If, 2010, SCIENTOMETRICS","Holmberg K, 2010, SCIENTOMETRICS",2
"Aguillo If, 2010, SCIENTOMETRICS","Thelwall M, 2011, J AM SOC INF SCI TEC",3
"Aguillo If, 2010, SCIENTOMETRICS","Bornmann L, 2011, J INFORMETR",2
"Schubert A, 2010, SCIENTOMETRICS","Ye Fy, 2011, J AM SOC INF SCI TEC",2
"Vanclay Jk, 2012, SCIENTOMETRICS","Leydesdorff L, 2010, J AM SOC INF SCI TEC",3
"Vanclay Jk, 2012, SCIENTOMETRICS","Albarran P, 2011, J AM SOC INF SCI TEC",2
"Vanclay Jk, 2012, SCIENTOMETRICS","Rousseau R, 2012, SCIENTOMETRICS",4
"Vanclay Jk, 2012, SCIENTOMETRICS","Bornmann L, 2011, J INFORMETR",3
"Vanclay Jk, 2012, SCIENTOMETRICS","Bouyssou D, 2011, J INFORMETR",2
"Vanclay Jk, 2012, SCIENTOMETRICS","Egghe L, 2010, SCIENTOMETRICS",2
"Vanclay Jk, 2012, SCIENTOMETRICS","Zitt M, 2010, J INFORMETR",2
"Vanclay Jk, 2012, SCIENTOMETRICS","Glanzel W, 2011, SCIENTOMETRICS",2
"Vanclay Jk, 2012, SCIENTOMETRICS","Bensman Sj, 2012, SCIENTOMETRICS",3
"Vanclay Jk, 2012, SCIENTOMETRICS","Prathap G, 2011, SCIENTOMETRICS",5
"Wang Xw, 2012, SCIENTOMETRICS","Gazni A, 2011, SCIENTOMETRICS",2
"Wang Xw, 2012, SCIENTOMETRICS","Abramo G, 2011, SCIENTOMETRICS",2
"Wang Xw, 2012, SCIENTOMETRICS","Tang L, 2011, SCIENTOMETRICS",5
"Glanzel W, 2010, J INFORMETR","Leydesdorff L, 2010, J AM SOC INF SCI TEC",2
"Glanzel W, 2010, J INFORMETR","Bornmann L, 2011, J INFORMETR",10
"Glanzel W, 2010, J INFORMETR","Glanzel W, 2011, SCIENTOMETRICS",2
"Glanzel W, 2010, J INFORMETR","Schneider Jw, 2013, J INFORMETR",2
"Glanzel W, 2010, J INFORMETR","Glanzel W, 2010, SCIENTOMETRICS",2
"Glanzel W, 2010, J INFORMETR","Zitt M, 2010, J INFORMETR",2
"Luan Cj, 2013, SCIENTOMETRICS","Chen Ys, 2012, SCIENTOMETRICS",2
"Albarran P, 2011, J AM SOC INF SCI TEC","Abramo G, 2011, SCIENTOMETRICS",2
"Albarran P, 2011, J AM SOC INF SCI TEC","Zitt M, 2010, J INFORMETR",2
"Albarran P, 2011, J AM SOC INF SCI TEC","Herranz N, 2012, J AM SOC INF SCI TEC",4
"Albarran P, 2011, J AM SOC INF SCI TEC","Bornmann L, 2011, J INFORMETR",3
"Albarran P, 2011, J AM SOC INF SCI TEC","Aksnes Dw, 2012, J INFORMETR",2
"Albarran P, 2011, J AM SOC INF SCI TEC","Glanzel W, 2011, SCIENTOMETRICS",2
"Albarran P, 2011, J AM SOC INF SCI TEC","Lariviere V, 2010, J AM SOC INF SCI TEC",2
"Albarran P, 2011, J AM SOC INF SCI TEC","Waltman L, 2011, SCIENTOMETRICS",2
"Kousha K, 2010, J INFORMETR","Mohammadi E, 2013, SCIENTOMETRICS",2
"Torrisi B, 2013, SCIENTOMETRICS","Abramo G, 2011, SCIENTOMETRICS",2
"Waltman L, 2013, J AM SOC INF SCI TEC","Schreiber M, 2014, J INFORMETR",2
"Waltman L, 2013, J AM SOC INF SCI TEC","Bornmann L, 2011, J INFORMETR",7
"Waltman L, 2013, J AM SOC INF SCI TEC","Rousseau R, 2012, J AM SOC INF SCI TEC",4
"Romero-Frias E, 2010, J AM SOC INF SCI TEC","Holmberg K, 2010, SCIENTOMETRICS",2
"Romero-Frias E, 2010, J AM SOC INF SCI TEC","Thelwall M, 2011, J AM SOC INF SCI TEC",4
"Lei Xp, 2012, SCIENTOMETRICS","Kwon Ks, 2012, SCIENTOMETRICS",3
"Glanzel W, 2012, SCIENTOMETRICS","Glanzel W, 2011, SCIENTOMETRICS",5
"Glanzel W, 2012, SCIENTOMETRICS","Schubert A, 2012, SCIENTOMETRICS",2
"Glanzel W, 2012, SCIENTOMETRICS","Ding Y, 2011, J AM SOC INF SCI TEC",2
"Glanzel W, 2012, SCIENTOMETRICS","Colliander C, 2012, SCIENTOMETRICS",2
"Chang Pl, 2010, SCIENTOMETRICS","Yoon J, 2012, SCIENTOMETRICS",2
"Rousseau R, 2012, J AM SOC INF SCI TEC","Schreiber M, 2014, J INFORMETR",2
"Rousseau R, 2012, J AM SOC INF SCI TEC","Leydesdorff L, 2010, J AM SOC INF SCI TEC",5
"Rousseau R, 2012, J AM SOC INF SCI TEC","Bornmann L, 2011, J INFORMETR",18
"Rousseau R, 2012, J AM SOC INF SCI TEC","Wang J, 2013, SCIENTOMETRICS",2
"Aguillo If, 2012, SCIENTOMETRICS","Ortega Jl, 2013, J INFORMETR",2
"Persson O, 2010, SCIENTOMETRICS","Lariviere V, 2010, J AM SOC INF SCI TEC",2
"Persson O, 2010, SCIENTOMETRICS","Gazni A, 2011, SCIENTOMETRICS",2
"Persson O, 2010, SCIENTOMETRICS","Tang L, 2011, SCIENTOMETRICS",2
"Mallig N, 2010, J INFORMETR","Gonzalez-Pereira B, 2010, J INFORMETR",2
"Chen Ys, 2012, SCIENTOMETRICS","Chen Ys, 2011, SCIENTOMETRICS",3
"Chen Ys, 2012, SCIENTOMETRICS","Erdi P, 2013, SCIENTOMETRICS",2
"Zitt M, 2010, J INFORMETR","Bornmann L, 2011, J INFORMETR",2
"Zitt M, 2010, J INFORMETR","Leydesdorff L, 2010, J AM SOC INF SCI TEC",12
"Zitt M, 2010, J INFORMETR","Waltman L, 2010, J INFORMETR",3
"Zitt M, 2010, J INFORMETR","Bar-Ilan J, 2010, J INFORMETR",2
"Zitt M, 2010, J INFORMETR","Gonzalez-Pereira B, 2010, J INFORMETR",5
"Zitt M, 2010, J INFORMETR","Glanzel W, 2011, SCIENTOMETRICS",10
"Zitt M, 2010, J INFORMETR","Bouyssou D, 2011, J INFORMETR",2
"Zitt M, 2010, J INFORMETR","Waltman L, 2011, SCIENTOMETRICS",5
"Ohba N, 2012, SCIENTOMETRICS","Van Calster B, 2012, J AM SOC INF SCI TEC",2
"Yan E, 2014, J ASSOC INF SCI TECH","Ding Y, 2011, J AM SOC INF SCI TEC",2
"Wilkinson D, 2012, J AM SOC INF SCI TEC","Thelwall M, 2011, J AM SOC INF SCI TEC",3
"Gonzalez-Pereira B, 2010, J INFORMETR","Leydesdorff L, 2010, J AM SOC INF SCI TEC",10
"Gonzalez-Pereira B, 2010, J INFORMETR","Bornmann L, 2011, J INFORMETR",2
"Gonzalez-Pereira B, 2010, J INFORMETR","Bouyssou D, 2011, J INFORMETR",2
"Gonzalez-Pereira B, 2010, J INFORMETR","Ding Y, 2011, J AM SOC INF SCI TEC",2
"Gonzalez-Pereira B, 2010, J INFORMETR","Glanzel W, 2011, SCIENTOMETRICS",4
"Gonzalez-Pereira B, 2010, J INFORMETR","Waltman L, 2011, SCIENTOMETRICS",3
"Finardi U, 2013, J INFORMETR","Campanario Jm, 2010, J AM SOC INF SCI TEC",2
"Bornmann L, 2014, J ASSOC INF SCI TECH","Waltman L, 2014, J ASSOC INF SCI TECH",2
"Bornmann L, 2014, J ASSOC INF SCI TECH","Mohammadi E, 2013, SCIENTOMETRICS",2
"Bornmann L, 2014, J ASSOC INF SCI TECH","Wang J, 2013, SCIENTOMETRICS",2
"Waltman L, 2010, J INFORMETR","Leydesdorff L, 2012, J INFORMETR",5
"Waltman L, 2010, J INFORMETR","Leydesdorff L, 2010, J AM SOC INF SCI TEC",8
"Waltman L, 2010, J INFORMETR","Glanzel W, 2011, SCIENTOMETRICS",2
"Waltman L, 2010, J INFORMETR","Waltman L, 2011, SCIENTOMETRICS",3
"Waltman L, 2014, J ASSOC INF SCI TECH","Wang J, 2013, SCIENTOMETRICS",2
"Waltman L, 2014, J ASSOC INF SCI TECH","Mohammadi E, 2013, SCIENTOMETRICS",2
"Kosmulski M, 2011, J INFORMETR","Waltman L, 2011, SCIENTOMETRICS",2
"Kosmulski M, 2011, J INFORMETR","Bornmann L, 2011, J INFORMETR",6
"Kosmulski M, 2011, J INFORMETR","Glanzel W, 2011, SCIENTOMETRICS",2
"Mohammadi E, 2013, SCIENTOMETRICS","Wang J, 2013, SCIENTOMETRICS",2
"Schneider Jw, 2013, J INFORMETR","Bornmann L, 2011, J INFORMETR",4
"Schneider Jw, 2013, J INFORMETR","Wang J, 2013, SCIENTOMETRICS",2
"Schneider Jw, 2013, J INFORMETR","Engels Tce, 2012, SCIENTOMETRICS",2
"Garcia-Perez Ma, 2010, J AM SOC INF SCI TEC","Bornmann L, 2011, J INFORMETR",2
"Didegah F, 2013, J INFORMETR","Abramo G, 2011, SCIENTOMETRICS",2
"Raj Rg, 2012, SCIENTOMETRICS","Prathap G, 2011, SCIENTOMETRICS",2
"Rousseau R, 2012, J INFORMETR","Bornmann L, 2011, J INFORMETR",2
"Rousseau R, 2012, J INFORMETR","Ye Fy, 2011, J AM SOC INF SCI TEC",2
"Tang L, 2011, SCIENTOMETRICS","Karpagam R, 2011, SCIENTOMETRICS",2
"Tang L, 2011, SCIENTOMETRICS","Bhattacharya S, 2012, SCIENTOMETRICS",4
"Tang L, 2011, SCIENTOMETRICS","Dong Bs, 2012, SCIENTOMETRICS",2
"Butler L, 2011, J INFORMETR","Vanclay Jk, 2011, J INFORMETR",3
"Glanzel W, 2010, SCIENTOMETRICS","Ye Fy, 2011, J AM SOC INF SCI TEC",3
"Wang J, 2013, SCIENTOMETRICS","Bornmann L, 2011, J INFORMETR",4
"Wang J, 2013, SCIENTOMETRICS","Abramo G, 2011, SCIENTOMETRICS",3
"Wang Xw, 2011, SCIENTOMETRICS","Hu Cp, 2011, SCIENTOMETRICS",2
"Prathap G, 2014, J ASSOC INF SCI TECH","Bornmann L, 2011, J INFORMETR",2
"Prathap G, 2014, J ASSOC INF SCI TECH","Prathap G, 2011, SCIENTOMETRICS",12
"Leite P, 2011, SCIENTOMETRICS","Abramo G, 2011, SCIENTOMETRICS",3
"Leydesdorff L, 2010, J AM SOC INF SCI TEC","Leydesdorff L, 2012, J INFORMETR",8
"Leydesdorff L, 2010, J AM SOC INF SCI TEC","Leydesdorff L, 2011, SCIENTOMETRICS",3
"Leydesdorff L, 2010, J AM SOC INF SCI TEC","Bornmann L, 2011, J INFORMETR",15
"Leydesdorff L, 2010, J AM SOC INF SCI TEC","Bouyssou D, 2011, J INFORMETR",2
"Leydesdorff L, 2010, J AM SOC INF SCI TEC","Kwon Ks, 2012, SCIENTOMETRICS",2
"Leydesdorff L, 2010, J AM SOC INF SCI TEC","Hammarfelt B, 2011, SCIENTOMETRICS",4
"Leydesdorff L, 2010, J AM SOC INF SCI TEC","Abramo G, 2011, SCIENTOMETRICS",2
"Leydesdorff L, 2010, J AM SOC INF SCI TEC","Glanzel W, 2011, SCIENTOMETRICS",8
"Leydesdorff L, 2010, J AM SOC INF SCI TEC","Leydesdorff L, 2010, SCIENTOMETRICS",2
"Leydesdorff L, 2010, J AM SOC INF SCI TEC","Waltman L, 2011, SCIENTOMETRICS",4
"Boell Sk, 2010, SCIENTOMETRICS","Shibayama S, 2011, SCIENTOMETRICS",2
"Boell Sk, 2010, SCIENTOMETRICS","Abramo G, 2011, SCIENTOMETRICS",3
"Schubert A, 2012, SCIENTOMETRICS","Ye Fy, 2011, J AM SOC INF SCI TEC",3
"Schubert A, 2012, SCIENTOMETRICS","Rousseau R, 2012, SCIENTOMETRICS",4
"Schubert A, 2012, SCIENTOMETRICS","Ding Y, 2011, J AM SOC INF SCI TEC",2
"Leydesdorff L, 2012, J INFORMETR","Leydesdorff L, 2011, SCIENTOMETRICS",2
"Leydesdorff L, 2012, J INFORMETR","Bornmann L, 2011, J INFORMETR",4
"Leydesdorff L, 2012, J INFORMETR","Leydesdorff L, 2010, SCIENTOMETRICS",2
"Rousseau R, 2012, SCIENTOMETRICS","Bensman Sj, 2012, SCIENTOMETRICS",2
"Small H, 2011, SCIENTOMETRICS","Ding Y, 2011, J AM SOC INF SCI TEC",2
"Leydesdorff L, 2011, SCIENTOMETRICS","Kwon Ks, 2012, SCIENTOMETRICS",3
"Abramo G, 2011, SCIENTOMETRICS","Yi Y, 2013, SCIENTOMETRICS",2
"Abramo G, 2011, SCIENTOMETRICS","Shibayama S, 2011, SCIENTOMETRICS",3
"Abramo G, 2011, SCIENTOMETRICS","Gazni A, 2011, SCIENTOMETRICS",4
"Abramo G, 2011, SCIENTOMETRICS","Bornmann L, 2011, J INFORMETR",2
"Abramo G, 2011, SCIENTOMETRICS","Alonso S, 2010, SCIENTOMETRICS",3
"Abramo G, 2011, SCIENTOMETRICS","Waltman L, 2011, SCIENTOMETRICS",2
"Abramo G, 2011, SCIENTOMETRICS","Gracio Mcc, 2013, SCIENTOMETRICS",2
"Bornmann L, 2011, J INFORMETR","Waltman L, 2011, SCIENTOMETRICS",7
"Bornmann L, 2011, J INFORMETR","Glanzel W, 2011, SCIENTOMETRICS",4
"Bornmann L, 2011, J INFORMETR","Ye Fy, 2011, J AM SOC INF SCI TEC",2
